txn_uid,source_system,leg,expected_class,expected_counterpart_ref,expects_hungarian,greedy_differs,trap_group_id,trap_assert,dense_block_id
PRC-0000460,PROCESSOR,PROCESSOR,MATCHED,M006-dedd634d,false,false,,,
PRC-0000461,PROCESSOR,PROCESSOR,MATCHED,M005-dc843565,false,false,,,
PRC-0000462,PROCESSOR,PROCESSOR,MATCHED,M018-f306e13d,false,false,,,
PRC-0000463,PROCESSOR,PROCESSOR,MATCHED,M010-5bb3f259,false,false,,,
PRC-0000464,PROCESSOR,PROCESSOR,MATCHED,M018-16762882,false,false,,,
PRC-0000465,PROCESSOR,PROCESSOR,MATCHED,M006-e7b7d370,false,false,,,
PRC-0000466,PROCESSOR,PROCESSOR,MATCHED,M004-076b1acd,false,false,,,
PRC-0000467,PROCESSOR,PROCESSOR,MATCHED,M018-d2edf85d,false,false,,,
PRC-0000468,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M014-6e732bd0,false,false,,,
PRC-0000469,PROCESSOR,PROCESSOR,MATCHED,M007-9d64c090,false,false,,,
PRC-0000470,PROCESSOR,PROCESSOR,MATCHED,M011-41291995,false,false,,,
PRC-0000471,PROCESSOR,PROCESSOR,MATCHED,M003-5cd33e9f,false,false,,,
PRC-0000472,PROCESSOR,PROCESSOR,MATCHED,M013-c6afcc83,false,false,,,
PRC-0000473,PROCESSOR,PROCESSOR,MATCHED,M015-4ec8b45d,false,false,,,
PRC-0000474,PROCESSOR,PROCESSOR,MATCHED,M009-0d21e9e2,false,false,,,
PRC-0000475,PROCESSOR,PROCESSOR,MATCHED,M013-cb4f2004,false,false,,,
PRC-0000476,PROCESSOR,PROCESSOR,MATCHED,M003-249de87a,false,false,,,
PRC-0000477,PROCESSOR,PROCESSOR,MATCHED,M002-d9133d26,false,false,,,
PRC-0000478,PROCESSOR,PROCESSOR,MATCHED,M009-d09ea982,false,false,,,
PRC-0000479,PROCESSOR,PROCESSOR,MATCHED,M011-a99b7d87,false,false,,,
PRC-0000480,PROCESSOR,PROCESSOR,MATCHED,M015-6440285b,false,false,,,
PRC-0000481,PROCESSOR,PROCESSOR,MATCHED,M020-53935fd1,false,false,,,
PRC-0000482,PROCESSOR,PROCESSOR,MATCHED,M013-6b9ccc6c,false,false,,,
PRC-0000483,PROCESSOR,PROCESSOR,MATCHED,M017-12725b8e,false,false,,,
PRC-0000484,PROCESSOR,PROCESSOR,MATCHED,M010-55246fa3,false,false,,,
PRC-0000485,PROCESSOR,PROCESSOR,MATCHED,M005-99286c0d,false,false,,,
PRC-0000486,PROCESSOR,PROCESSOR,MATCHED,M015-c037c870,false,false,,,
PRC-0000487,PROCESSOR,PROCESSOR,MATCHED,M015-27e961b1,false,false,,,
PRC-0000488,PROCESSOR,PROCESSOR,MATCHED,M004-f4c4e8bc,false,false,,,
PRC-0000489,PROCESSOR,PROCESSOR,MATCHED,M003-69a1b31a,false,false,,,
PRC-0000490,PROCESSOR,PROCESSOR,MATCHED,M009-eeeea353,false,false,,,
PRC-0000491,PROCESSOR,PROCESSOR,MATCHED,M005-fa6aef15,false,false,,,
PRC-0000492,PROCESSOR,PROCESSOR,MATCHED,M002-2e00fd2d,false,false,,,
PRC-0000493,PROCESSOR,PROCESSOR,MATCHED,M005-7a9fdc10,false,false,,,
PRC-0000494,PROCESSOR,PROCESSOR,MATCHED,M020-a0031dff,false,false,,,
PRC-0000495,PROCESSOR,PROCESSOR,MATCHED,M004-0c8d2fc3,false,false,,,
PRC-0000496,PROCESSOR,PROCESSOR,MATCHED,M013-03f91d80,false,false,,,
PRC-0000497,PROCESSOR,PROCESSOR,MATCHED,M008-c391a97c,false,false,,,
PRC-0000498,PROCESSOR,PROCESSOR,MATCHED,M019-4f91904a,false,false,,,
PRC-0000499,PROCESSOR,PROCESSOR,MATCHED,M002-587c7a43,false,false,,,
PRC-0000501,PROCESSOR,PROCESSOR,MATCHED,M004-c2aa24c4,false,false,,,
PRC-0000502,PROCESSOR,PROCESSOR,MATCHED,M018-e4f36497,false,false,,,
PRC-0000503,PROCESSOR,PROCESSOR,MATCHED,M002-ea45ac4e,false,false,,,
PRC-0000504,PROCESSOR,PROCESSOR,MATCHED,M009-b4703690,false,false,,,
PRC-0000505,PROCESSOR,PROCESSOR,MATCHED,M004-5e32bc55,false,false,,,
PRC-0000506,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M001-247e1de3,false,false,,,
PRC-0000507,PROCESSOR,PROCESSOR,MATCHED,M008-eb4c29d9,false,false,,,
PRC-0000508,PROCESSOR,PROCESSOR,MATCHED,M004-e96f9c23,false,false,,,
PRC-0000509,PROCESSOR,PROCESSOR,MATCHED,M019-8f8c375d,false,false,,,
PRC-0000510,PROCESSOR,PROCESSOR,MATCHED,M001-ac32c49d,false,false,,,
PRC-0000511,PROCESSOR,PROCESSOR,MATCHED,M010-9f4580d0,false,false,,,
PRC-0000512,PROCESSOR,PROCESSOR,MATCHED,M018-d0ed6227,false,false,,,
PRC-0000513,PROCESSOR,PROCESSOR,MATCHED,M007-edbc3729,false,false,,,
PRC-0000514,PROCESSOR,PROCESSOR,MATCHED,M019-bd57da8c,false,false,,,
PRC-0000515,PROCESSOR,PROCESSOR,MATCHED,M016-6151b926,false,false,,,
PRC-0000516,PROCESSOR,PROCESSOR,MATCHED,M010-d212562c,false,false,,,
PRC-0000517,PROCESSOR,PROCESSOR,MATCHED,M017-4ad7312f,false,false,,,
PRC-0000518,PROCESSOR,PROCESSOR,MATCHED,M013-785e55eb,false,false,,,
PRC-0000519,PROCESSOR,PROCESSOR,MATCHED,M005-269b873a,false,false,,,
PRC-0000520,PROCESSOR,PROCESSOR,MATCHED,M020-edb9f779,false,false,,,
PRC-0000521,PROCESSOR,PROCESSOR,MATCHED,M012-c200caf6,false,false,,,
PRC-0000522,PROCESSOR,PROCESSOR,MATCHED,M018-f6af0894,false,false,,,
PRC-0000523,PROCESSOR,PROCESSOR,MATCHED,M015-f569ca03,false,false,,,
PRC-0000524,PROCESSOR,PROCESSOR,MATCHED,M007-93b4398d,false,false,,,
PRC-0000525,PROCESSOR,PROCESSOR,MATCHED,M015-a807a7a6,false,false,,,
PRC-0000526,PROCESSOR,PROCESSOR,MATCHED,M009-990846b3,false,false,,,
PRC-0000527,PROCESSOR,PROCESSOR,MATCHED,M011-d82ef9b1,false,false,,,
PRC-0000528,PROCESSOR,PROCESSOR,MATCHED,M020-ffa47837,false,false,,,
PRC-0000529,PROCESSOR,PROCESSOR,MATCHED,M008-74fbfb16,false,false,,,
PRC-0000530,PROCESSOR,PROCESSOR,MATCHED,M008-61a128b3,false,false,,,
PRC-0000531,PROCESSOR,PROCESSOR,MATCHED,M017-34c496af,false,false,,,
PRC-0000531-D1,PROCESSOR,PROCESSOR,DUPLICATE,M017-34c496af,false,false,,,
PRC-0000532,PROCESSOR,PROCESSOR,MATCHED,M016-6b0ff663,false,false,,,
PRC-0000533,PROCESSOR,PROCESSOR,MATCHED,M015-a436ab2d,false,false,,,
PRC-0000534,PROCESSOR,PROCESSOR,MATCHED,M010-f8a906f5,false,false,,,
PRC-0000534-D1,PROCESSOR,PROCESSOR,DUPLICATE,M010-f8a906f5,false,false,,,
PRC-0000535,PROCESSOR,PROCESSOR,MATCHED,M012-2140fe88,false,false,,,
PRC-0000536,PROCESSOR,PROCESSOR,MATCHED,M014-84e66740,false,false,,,
PRC-0000537,PROCESSOR,PROCESSOR,MATCHED,M019-db0dd13f,false,false,,,
PRC-0000538,PROCESSOR,PROCESSOR,MATCHED,M002-ff54c4d8,false,false,,,
PRC-0000539,PROCESSOR,PROCESSOR,MATCHED,M008-b356402a,false,false,,,
PRC-0000540,PROCESSOR,PROCESSOR,MATCHED,M008-512ff6d9,false,false,,,
PRC-0000541,PROCESSOR,PROCESSOR,MATCHED,M007-ef51b6a3,false,false,,,
PRC-0000542,PROCESSOR,PROCESSOR,MATCHED,M015-4180fd14,false,false,,,
PRC-0000543,PROCESSOR,PROCESSOR,MATCHED,M014-bc4d8b92,false,false,,,
PRC-0000544,PROCESSOR,PROCESSOR,MATCHED,M011-e53b1704,false,false,,,
PRC-0000545,PROCESSOR,PROCESSOR,MATCHED,M010-177e8fec,false,false,,,
PRC-0000546,PROCESSOR,PROCESSOR,MATCHED,M006-e41d62ef,false,false,,,
PRC-0000547,PROCESSOR,PROCESSOR,MATCHED,M020-0dd737ea,false,false,,,
PRC-0000548,PROCESSOR,PROCESSOR,MATCHED,M011-5a2a038d,false,false,,,
PRC-0000549,PROCESSOR,PROCESSOR,MATCHED,M006-e3a65948,false,false,,,
PRC-0000550,PROCESSOR,PROCESSOR,MATCHED,M019-98e656e4,false,false,,,
PRC-0000551,PROCESSOR,PROCESSOR,MATCHED,M011-cfc4b1d8,false,false,,,
PRC-0000552,PROCESSOR,PROCESSOR,MATCHED,M017-c844be64,false,false,,,
PRC-0000553,PROCESSOR,PROCESSOR,MATCHED,M011-5282639f,false,false,,,
PRC-0000554,PROCESSOR,PROCESSOR,MATCHED,M008-b1310582,false,false,,,
PRC-0000555,PROCESSOR,PROCESSOR,MATCHED,M019-fae1983c,false,false,,,
PRC-0000556,PROCESSOR,PROCESSOR,MATCHED,M012-6a988271,false,false,,,
PRC-0000557,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M012-a8759535,false,false,,,
PRC-0000558,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M005-e51b20a4,false,false,,,
PRC-0000559,PROCESSOR,PROCESSOR,MATCHED,M005-5d49a54e,false,false,,,
PRC-0000560,PROCESSOR,PROCESSOR,MATCHED,M013-c4a7cb2a,false,false,,,
PRC-0000561,PROCESSOR,PROCESSOR,MATCHED,M015-3834aad0,false,false,,,
PRC-0000562,PROCESSOR,PROCESSOR,MATCHED,M004-8a1483bb,false,false,,,
PRC-0000563,PROCESSOR,PROCESSOR,MATCHED,M005-1a9a3a1b,false,false,,,
PRC-0000564,PROCESSOR,PROCESSOR,MATCHED,M017-be842926,false,false,,,
PRC-0000565,PROCESSOR,PROCESSOR,MATCHED,M014-95d24734,false,false,,,
PRC-0000566,PROCESSOR,PROCESSOR,MATCHED,M015-17074c45,false,false,,,
PRC-0000567,PROCESSOR,PROCESSOR,MATCHED,M019-07a9f1bd,false,false,,,
PRC-0000568,PROCESSOR,PROCESSOR,MATCHED,M020-a0f40afc,false,false,,,
PRC-0000569,PROCESSOR,PROCESSOR,MATCHED,M001-f22ca78e,false,false,,,
PRC-0000570,PROCESSOR,PROCESSOR,MATCHED,M015-bf6d2d3b,false,false,,,
PRC-0000571,PROCESSOR,PROCESSOR,MATCHED,M018-7777a0c8,false,false,,,
PRC-0000572,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M001-c95fee9c,false,false,,,
PRC-0000573,PROCESSOR,PROCESSOR,MATCHED,M006-578b3a0b,false,false,,,
PRC-0000574,PROCESSOR,PROCESSOR,MATCHED,M013-aa94502e,false,false,,,
PRC-0000575,PROCESSOR,PROCESSOR,MATCHED,M011-30b6d8a8,false,false,,,
PRC-0000576,PROCESSOR,PROCESSOR,MATCHED,M003-b2c80bd0,false,false,,,
PRC-0000577,PROCESSOR,PROCESSOR,MATCHED,M009-17e3a28b,false,false,,,
PRC-0000578,PROCESSOR,PROCESSOR,MATCHED,M015-58af8d62,false,false,,,
PRC-0000579,PROCESSOR,PROCESSOR,MATCHED,M001-a5dd9d60,false,false,,,
PRC-0000580,PROCESSOR,PROCESSOR,MATCHED,M018-e500ba01,false,false,,,
PRC-0000581,PROCESSOR,PROCESSOR,MATCHED,M008-e6273773,false,false,,,
PRC-0000582,PROCESSOR,PROCESSOR,MATCHED,M004-f5cf5ace,false,false,,,
PRC-0000583,PROCESSOR,PROCESSOR,MATCHED,M004-f327b42d,false,false,,,
PRC-0000584,PROCESSOR,PROCESSOR,MATCHED,M016-df5e935a,false,false,,,
PRC-0000585,PROCESSOR,PROCESSOR,MATCHED,M020-cfd467ba,false,false,,,
PRC-0000586,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M010-ee0c21d6,false,false,,,
PRC-0000587,PROCESSOR,PROCESSOR,MATCHED,M007-6b68607a,false,false,,,
PRC-0000588,PROCESSOR,PROCESSOR,MATCHED,M017-030cdeb0,false,false,,,
PRC-0000589,PROCESSOR,PROCESSOR,MATCHED,M020-15ea8e09,false,false,,,
PRC-0000590,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M012-e0d3f238,false,false,,,
PRC-0000591,PROCESSOR,PROCESSOR,MATCHED,M013-0d502577,false,false,,,
PRC-0000592,PROCESSOR,PROCESSOR,MATCHED,M011-bd4f6906,false,false,,,
PRC-0000593,PROCESSOR,PROCESSOR,MATCHED,M014-791ac7dc,false,false,,,
PRC-0000593-D1,PROCESSOR,PROCESSOR,DUPLICATE,M014-791ac7dc,false,false,,,
PRC-0000594,PROCESSOR,PROCESSOR,MATCHED,M004-3f121614,false,false,,,
PRC-0000595,PROCESSOR,PROCESSOR,MATCHED,M020-dc78b4ae,false,false,,,
PRC-0000596,PROCESSOR,PROCESSOR,MATCHED,M006-e1967f9b,false,false,,,
PRC-0000597,PROCESSOR,PROCESSOR,MATCHED,M018-7405f508,false,false,,,
PRC-0000598,PROCESSOR,PROCESSOR,MATCHED,M007-7a4d8baa,false,false,,,
PRC-0000599,PROCESSOR,PROCESSOR,MATCHED,M017-f072fe6f,false,false,,,
PRC-0000600,PROCESSOR,PROCESSOR,MATCHED,M004-0a56c206,false,false,,,
PRC-0000601,PROCESSOR,PROCESSOR,MATCHED,M010-5eb36c86,false,false,,,
PRC-0000602,PROCESSOR,PROCESSOR,MATCHED,M019-78cd3d55,false,false,,,
PRC-0000603,PROCESSOR,PROCESSOR,MATCHED,M009-46f56754,false,false,,,
PRC-0000604,PROCESSOR,PROCESSOR,MATCHED,M016-27200323,false,false,,,
PRC-0000605,PROCESSOR,PROCESSOR,MATCHED,M008-bcd51966,false,false,,,
PRC-0000606,PROCESSOR,PROCESSOR,MATCHED,M013-df72fdd8,false,false,,,
PRC-0000607,PROCESSOR,PROCESSOR,MATCHED,M014-1efb0f59,false,false,,,
PRC-0000608,PROCESSOR,PROCESSOR,MATCHED,M016-5eebf8ac,false,false,,,
PRC-0000609,PROCESSOR,PROCESSOR,MATCHED,M015-2b94baad,false,false,,,
PRC-0000610,PROCESSOR,PROCESSOR,MATCHED,M001-b7cac4e1,false,false,,,
PRC-0000611,PROCESSOR,PROCESSOR,MATCHED,M020-429bdf9c,false,false,,,
PRC-0000612,PROCESSOR,PROCESSOR,MATCHED,M012-77f85f36,false,false,,,
PRC-0000613,PROCESSOR,PROCESSOR,MATCHED,M003-233bf7f2,false,false,,,
PRC-0000614,PROCESSOR,PROCESSOR,MATCHED,M016-f4156f47,false,false,,,
PRC-0000615,PROCESSOR,PROCESSOR,MATCHED,M015-87939185,false,false,,,
PRC-0000616,PROCESSOR,PROCESSOR,MATCHED,M005-046b991a,false,false,,,
PRC-0000617,PROCESSOR,PROCESSOR,MATCHED,M003-e483476e,false,false,,,
PRC-0000618,PROCESSOR,PROCESSOR,MATCHED,M011-c5548c0f,false,false,,,
PRC-0000619,PROCESSOR,PROCESSOR,MATCHED,M014-771a22cb,false,false,,,
PRC-0000620,PROCESSOR,PROCESSOR,MATCHED,M017-3fea2a23,false,false,,,
PRC-0000621,PROCESSOR,PROCESSOR,MATCHED,M011-1ab3f7f3,false,false,,,
PRC-0000622,PROCESSOR,PROCESSOR,MATCHED,M005-00258863,false,false,,,
PRC-0000623,PROCESSOR,PROCESSOR,MATCHED,M008-6d133751,false,false,,,
PRC-0000623-D1,PROCESSOR,PROCESSOR,DUPLICATE,M008-6d133751,false,false,,,
PRC-0000624,PROCESSOR,PROCESSOR,MATCHED,M004-cbf172e1,false,false,,,
PRC-0000625,PROCESSOR,PROCESSOR,MATCHED,M014-d51af040,false,false,,,
PRC-0000626,PROCESSOR,PROCESSOR,MATCHED,M009-fe293840,false,false,,,
PRC-0000627,PROCESSOR,PROCESSOR,MATCHED,M008-7ba849b7,false,false,,,
PRC-0000628,PROCESSOR,PROCESSOR,MATCHED,M019-ae895cb7,false,false,,,
PRC-0000629,PROCESSOR,PROCESSOR,MATCHED,M015-819ffdf0,false,false,,,
PRC-0000630,PROCESSOR,PROCESSOR,MATCHED,M010-fc0ab620,false,false,,,
PRC-0000631,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M016-52c0bc31,false,false,,,
PRC-0000632,PROCESSOR,PROCESSOR,MATCHED,M020-325628ed,false,false,,,
PRC-0000633,PROCESSOR,PROCESSOR,MATCHED,M005-b032e3a5,false,false,,,
PRC-0000634,PROCESSOR,PROCESSOR,MATCHED,M005-6432cbf2,false,false,,,
PRC-0000635,PROCESSOR,PROCESSOR,MATCHED,M006-a897e8d9,false,false,,,
PRC-0000636,PROCESSOR,PROCESSOR,MATCHED,M008-fbc28f18,false,false,,,
PRC-0000637,PROCESSOR,PROCESSOR,MATCHED,M010-f4a1df65,false,false,,,
PRC-0000637-D1,PROCESSOR,PROCESSOR,DUPLICATE,M010-f4a1df65,false,false,,,
PRC-0000638,PROCESSOR,PROCESSOR,MATCHED,M016-93ef4c0b,false,false,,,
PRC-0000639,PROCESSOR,PROCESSOR,MATCHED,M009-5f79e358,false,false,,,
PRC-0000640,PROCESSOR,PROCESSOR,MATCHED,M018-dbb28fde,false,false,,,
PRC-0000641,PROCESSOR,PROCESSOR,MATCHED,M012-1f871a0a,false,false,,,
PRC-0000642,PROCESSOR,PROCESSOR,MATCHED,M017-b923e7b8,false,false,,,
PRC-0000643,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M002-6cd9bba6,false,false,,,
PRC-0000644,PROCESSOR,PROCESSOR,MATCHED,M016-f0661a54,false,false,,,
PRC-0000645,PROCESSOR,PROCESSOR,MATCHED,M012-6e5a2af6,false,false,,,
PRC-0000646,PROCESSOR,PROCESSOR,MATCHED,M018-ea25bcb2,false,false,,,
PRC-0000647,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M015-8f4642cd,false,false,,,
PRC-0000648,PROCESSOR,PROCESSOR,MATCHED,M002-d3eddac8,false,false,,,
PRC-0000649,PROCESSOR,PROCESSOR,MATCHED,M017-b6b1bb59,false,false,,,
PRC-0000650,PROCESSOR,PROCESSOR,MATCHED,M007-38fda97e,false,false,,,
PRC-0000651,PROCESSOR,PROCESSOR,MATCHED,M012-93f4b55a,false,false,,,
PRC-0000652,PROCESSOR,PROCESSOR,MATCHED,M008-e4822fde,false,false,,,
PRC-0000653,PROCESSOR,PROCESSOR,MATCHED,M012-322c2b9b,false,false,,,
PRC-0000654,PROCESSOR,PROCESSOR,MATCHED,M009-27be5d04,false,false,,,
PRC-0000655,PROCESSOR,PROCESSOR,MATCHED,M012-ad4d4f86,false,false,,,
PRC-0000656,PROCESSOR,PROCESSOR,MATCHED,M014-81264a12,false,false,,,
PRC-0000657,PROCESSOR,PROCESSOR,MATCHED,M017-96176412,false,false,,,
PRC-0000658,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M018-fac1d1cb,false,false,,,
PRC-0000659,PROCESSOR,PROCESSOR,MATCHED,M020-1450c057,false,false,,,
PRC-0000660,PROCESSOR,PROCESSOR,MATCHED,M020-50df16f2,false,false,,,
PRC-0000661,PROCESSOR,PROCESSOR,MATCHED,M013-e71e5cf2,false,false,,,
PRC-0000662,PROCESSOR,PROCESSOR,MATCHED,M019-cb78f134,false,false,,,
PRC-0000663,PROCESSOR,PROCESSOR,MATCHED,M001-ec9d6107,false,false,,,
PRC-0000664,PROCESSOR,PROCESSOR,MATCHED,M004-724bd0b3,false,false,,,
PRC-0000665,PROCESSOR,PROCESSOR,MATCHED,M015-3e2fbb32,false,false,,,
PRC-0000666,PROCESSOR,PROCESSOR,MATCHED,M020-6f4f56a7,false,false,,,
PRC-0000667,PROCESSOR,PROCESSOR,MATCHED,M010-dc7fdfbf,false,false,,,
PRC-0000668,PROCESSOR,PROCESSOR,MATCHED,M007-956226b4,false,false,,,
PRC-0000669,PROCESSOR,PROCESSOR,MATCHED,M003-a596e733,false,false,,,
PRC-0000670,PROCESSOR,PROCESSOR,MATCHED,M001-e955d524,false,false,,,
PRC-0000671,PROCESSOR,PROCESSOR,MATCHED,M014-082c8f24,false,false,,,
PRC-0000672,PROCESSOR,PROCESSOR,MATCHED,M006-b1462115,false,false,,,
PRC-0000673,PROCESSOR,PROCESSOR,MATCHED,M009-6ba2f4be,false,false,,,
PRC-0000674,PROCESSOR,PROCESSOR,MATCHED,M016-27556a37,false,false,,,
PRC-0000675,PROCESSOR,PROCESSOR,MATCHED,M011-bb2b9b7c,false,false,,,
PRC-0000676,PROCESSOR,PROCESSOR,MATCHED,M019-90482a0f,false,false,,,
PRC-0000677,PROCESSOR,PROCESSOR,MATCHED,M018-88f657eb,false,false,,,
PRC-0000678,PROCESSOR,PROCESSOR,MATCHED,M001-03ff9e25,false,false,,,
PRC-0000679,PROCESSOR,PROCESSOR,MATCHED,M005-c028716e,false,false,,,
PRC-0000680,PROCESSOR,PROCESSOR,MATCHED,M011-cf68f5a8,false,false,,,
PRC-0000681,PROCESSOR,PROCESSOR,MATCHED,M017-0e9d6be1,false,false,,,
PRC-0000681-D1,PROCESSOR,PROCESSOR,DUPLICATE,M017-0e9d6be1,false,false,,,
PRC-0000682,PROCESSOR,PROCESSOR,MATCHED,M009-19d48dbe,false,false,,,
PRC-0000683,PROCESSOR,PROCESSOR,MATCHED,M018-3208d327,false,false,,,
PRC-0000684,PROCESSOR,PROCESSOR,MATCHED,M007-2127a74a,false,false,,,
PRC-0000685,PROCESSOR,PROCESSOR,MATCHED,M015-7f2013e4,false,false,,,
PRC-0000686,PROCESSOR,PROCESSOR,MATCHED,M005-1c899da3,false,false,,,
PRC-0000687,PROCESSOR,PROCESSOR,MATCHED,M019-bb23f8ca,false,false,,,
PRC-0000688,PROCESSOR,PROCESSOR,MATCHED,M018-853074b0,false,false,,,
PRC-0000689,PROCESSOR,PROCESSOR,MATCHED,M018-f27608f4,false,false,,,
PRC-0000690,PROCESSOR,PROCESSOR,MATCHED,M017-4331f793,false,false,,,
PRC-0000691,PROCESSOR,PROCESSOR,MATCHED,M003-b7413d49,false,false,,,
PRC-0000692,PROCESSOR,PROCESSOR,MATCHED,M008-c51a6f88,false,false,,,
PRC-0000693,PROCESSOR,PROCESSOR,MATCHED,M007-461ee001,false,false,,,
PRC-0000694,PROCESSOR,PROCESSOR,MATCHED,M004-9b6f9e79,false,false,,,
PRC-0000695,PROCESSOR,PROCESSOR,MATCHED,M017-9c3a4fde,false,false,,,
PRC-0000696,PROCESSOR,PROCESSOR,MATCHED,M015-b5b4016a,false,false,,,
PRC-0000697,PROCESSOR,PROCESSOR,MATCHED,M006-d77a0a80,false,false,,,
PRC-0000698,PROCESSOR,PROCESSOR,MATCHED,M007-7c400712,false,false,,,
PRC-0000699,PROCESSOR,PROCESSOR,MATCHED,M014-27557721,false,false,,,
PRC-0000700,PROCESSOR,PROCESSOR,MATCHED,M003-12942542,false,false,,,
PRC-0000701,PROCESSOR,PROCESSOR,MATCHED,M010-9a11346c,false,false,,,
PRC-0000702,PROCESSOR,PROCESSOR,MATCHED,M007-1e850681,false,false,,,
PRC-0000703,PROCESSOR,PROCESSOR,MATCHED,M012-b4def16f,false,false,,,
PRC-0000704,PROCESSOR,PROCESSOR,MATCHED,M011-96e74263,false,false,,,
PRC-0000705,PROCESSOR,PROCESSOR,MATCHED,M013-f2b305c9,false,false,,,
PRC-0000706,PROCESSOR,PROCESSOR,MATCHED,M018-46288f9c,false,false,,,
PRC-0000707,PROCESSOR,PROCESSOR,MATCHED,M003-0a29d223,false,false,,,
PRC-0000708,PROCESSOR,PROCESSOR,MATCHED,M018-457d4b5c,false,false,,,
PRC-0000709,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M001-034539a7,false,false,,,
PRC-0000710,PROCESSOR,PROCESSOR,MATCHED,M007-fb15220c,false,false,,,
PRC-0000711,PROCESSOR,PROCESSOR,MATCHED,M018-0e8d9c1c,false,false,,,
PRC-0000712,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M005-8c0c1677,false,false,,,
PRC-0000713,PROCESSOR,PROCESSOR,MATCHED,M010-023b2e01,false,false,,,
PRC-0000714,PROCESSOR,PROCESSOR,MATCHED,M011-20cd5b68,false,false,,,
PRC-0000715,PROCESSOR,PROCESSOR,MATCHED,M011-e37285fb,false,false,,,
PRC-0000716,PROCESSOR,PROCESSOR,MATCHED,M016-0961ca8d,false,false,,,
PRC-0000717,PROCESSOR,PROCESSOR,MATCHED,M005-4b6fada1,false,false,,,
PRC-0000718,PROCESSOR,PROCESSOR,MATCHED,M005-25c4db18,false,false,,,
PRC-0000719,PROCESSOR,PROCESSOR,MATCHED,M007-03fda0bd,false,false,,,
PRC-0000720,PROCESSOR,PROCESSOR,MATCHED,M011-57afbf3d,false,false,,,
PRC-0000721,PROCESSOR,PROCESSOR,MATCHED,M001-cf23b51d,false,false,,,
PRC-0000722,PROCESSOR,PROCESSOR,MATCHED,M016-8aaa0729,false,false,,,
PRC-0000723,PROCESSOR,PROCESSOR,MATCHED,M011-71fd653e,false,false,,,
PRC-0000724,PROCESSOR,PROCESSOR,MATCHED,M019-42f04e68,false,false,,,
PRC-0000725,PROCESSOR,PROCESSOR,MATCHED,M010-61a01f34,false,false,,,
PRC-0000726,PROCESSOR,PROCESSOR,MATCHED,M006-86fab38a,false,false,,,
PRC-0000727,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M002-b7429ef3,false,false,,,
PRC-0000728,PROCESSOR,PROCESSOR,MATCHED,M015-d8ed7ba1,false,false,,,
PRC-0000729,PROCESSOR,PROCESSOR,MATCHED,M010-584ae2a4,false,false,,,
PRC-0000730,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M005-c49312ce,false,false,,,
PRC-0000731,PROCESSOR,PROCESSOR,MATCHED,M008-7f0f1f2c,false,false,,,
PRC-0000732,PROCESSOR,PROCESSOR,MATCHED,M017-4d343a8d,false,false,,,
PRC-0000733,PROCESSOR,PROCESSOR,MATCHED,M013-1a1aac90,false,false,,,
PRC-0000734,PROCESSOR,PROCESSOR,MATCHED,M017-9ccf4a73,false,false,,,
PRC-0000735,PROCESSOR,PROCESSOR,MATCHED,M014-296ea027,false,false,,,
PRC-0000736,PROCESSOR,PROCESSOR,MATCHED,M005-48aa482d,false,false,,,
PRC-0000737,PROCESSOR,PROCESSOR,MATCHED,M016-b07f0f5e,false,false,,,
PRC-0000738,PROCESSOR,PROCESSOR,MATCHED,M016-e6a198c9,false,false,,,
PRC-0000739,PROCESSOR,PROCESSOR,MATCHED,M003-5c4b7c5e,false,false,,,
PRC-0000740,PROCESSOR,PROCESSOR,MATCHED,M019-03d9f44d,false,false,,,
PRC-0000741,PROCESSOR,PROCESSOR,MATCHED,M015-4f409454,false,false,,,
PRC-0000742,PROCESSOR,PROCESSOR,MATCHED,M002-9039aa09,false,false,,,
PRC-0000743,PROCESSOR,PROCESSOR,MATCHED,M020-a7cb76de,false,false,,,
PRC-0000744,PROCESSOR,PROCESSOR,AMOUNT_MISMATCH,M005-c8dbb4c5,false,false,,,
PRC-0000745,PROCESSOR,PROCESSOR,MATCHED,M012-9e90b0af,false,false,,,
PRC-0000746,PROCESSOR,PROCESSOR,MATCHED,M005-5dfafffa,false,false,,,
PRC-0000747,PROCESSOR,PROCESSOR,MATCHED,M007-03cbd192,false,false,,,
PRC-0000748,PROCESSOR,PROCESSOR,MATCHED,M019-1ed3646f,false,false,,,
PRC-0000749,PROCESSOR,PROCESSOR,MATCHED,M012-df7571ca,false,false,,,
PRC-0000750,PROCESSOR,PROCESSOR,MATCHED,M007-38709027,false,false,,,
